ag_update_date,ag_id,ag_name,ag_gender,ag_date_of_birth,ag_gov_id,ag_license_number,ag_license_issue_date,ag_license_expiry_date,ag_ctgry,ag_expertise_cd,ag_experience,ag_lang,ag_contact_number,ag_email,ag_address_line_1,ag_address_line_2,ag_address_line_3,ag_city,ag_district,ag_state,ag_country,ag_pin_code,ag_since,ag_service_area_type,ag_product,ag_sales_manager_id,ag_account_no,FRAUD_CLAIM_CNT_YR_1,FRAUD_CLAIM_CNT_YR_2,FRAUD_CLAIM_CNT_YR_3,TOTAL_FRAUD_CNT,FRAUD_RATIO,FRAUD_FLG,CLAIM_CNT_LAST_1_WK,CLAIM_CNT_LAST_2_WK,CLAIM_CNT_LAST_4_WK,CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_CASHLESS_CNT_YR_1,CLAIM_CASHLESS_CNT_YR_2,CLAIM_CASHLESS_CNT_YR_3,CLAIM_REIM_CNT_YR_1,CLAIM_REIM_CNT_YR_2,CLAIM_REIM_CNT_YR_3,CLAIM_APPR_CNT_YR_1,CLAIM_APPR_CNT_YR_2,CLAIM_APPR_CNT_YR_3,CLAIM_CASHLESS_APPR_CNT_YR_1,CLAIM_CASHLESS_APPR_CNT_YR_2,CLAIM_CASHLESS_APPR_CNT_YR_3,CLAIM_REJECTED_CNT_LAST_1_WK,CLAIM_REJECTED_CNT_LAST_2_WK,CLAIM_REJECTED_CNT_LAST_4_WK,CLAIM_REJECTED_RATIO_LAST_1_WK,CLAIM_REJECTED_RATIO_LAST_2_WK,CLAIM_REJECTED_RATIO_LAST_4_WK,CLAIM_REJECTED_CNT_YR_1,CLAIM_REJECTED_CNT_YR_2,CLAIM_REJECTED_CNT_YR_3,CLAIM_AMT_YR_1,CLAIM_AMT_YR_2,CLAIM_AMT_YR_3,APPROVED_AMT_YR_1,APPROVED_AMT_YR_2,APPROVED_AMT_YR_3,APPROVED_CASHLESS_AMT_YR_1,APPROVED_CASHLESS_AMT_YR_2,APPROVED_CASHLESS_AMT_YR_3,APPROVED_REIM_AMT_YR_1,APPROVED_REIM_AMT_YR_2,APPROVED_REIM_AMT_YR_3,AVG_ICR,CLAIM_DIST_HOSP_CNT_YR_1,CLAIM_DIST_HOSP_CNT_YR_2,CLAIM_DIST_HOSP_CNT_YR_3,CLAIM_REIM_APPR_CNT_YR_1,CLAIM_REIM_APPR_CNT_YR_2,CLAIM_REIM_APPR_CNT_YR_3,CLAIMED_BY_TOT_POL_CNT_YR_1,CLAIMED_BY_TOT_POL_CNT_YR_2,CLAIMED_BY_TOT_POL_CNT_YR_3,CLAIMED_POLICY_CNT_YR_1,CLAIMED_POLICY_CNT_YR_2,CLAIMED_POLICY_CNT_YR_3,CUST_CNT_YR_1,CUST_CNT_YR_2,CUST_CNT_YR_3,ICR_YR_1,ICR_YR_2,ICR_YR_3,POL_LAPSE_YR_1,POL_LAPSE_YR_2,POL_SALES_GROWTH_YR_1,POL_SALES_GROWTH_YR_2,POLICY_ACTIVE_CNT_YR_1,POLICY_ACTIVE_CNT_YR_2,POLICY_ACTIVE_CNT_YR_3,POLICY_EXP_CNT_YR_1,POLICY_EXP_CNT_YR_2,POLICY_EXP_CNT_YR_3,POLICY_REN_CNT_YR_1,POLICY_REN_CNT_YR_2,POLICY_REN_CNT_YR_3,POLICY_SOLD_CNT_YR_1,POLICY_SOLD_CNT_YR_2,POLICY_SOLD_CNT_YR_3,POLICY_SOLD_PREM_YR_1,POLICY_SOLD_PREM_YR_2,POLICY_SOLD_PREM_YR_3,POLICY_SUM_INSURED_YR_1,POLICY_SUM_INSURED_YR_2,POLICY_SUM_INSURED_YR_3,AGENT_VINTAGE,HIGH_CLAIM_RATIO_30D,MEMBER_BANKMATCH_FLG,AGENT_SHARED_BANK_MEMBER_ID,MEMBER_MOBMATCH_FLG,AGENT_SHARED_MOB_MEMBER_ID,HIGH_HOSP_OVERLAP_30D_FLG,AGENT_POL_SOLD_LAST_30D_CNT,AGT_SOLD_POL_CLAIMED_LAST30D_CNT,AGENT_TOTAL_CLAIMS_LAST_30D_CNT,AGT_TOP_HOSP_CLAIM_CNT_LAST30D,AGT_RECENT_SALE_CLAIM_RATIO_30D,AGT_HOSP_CONCENTRATION_RATIO30D,AGT_TOP_HOSP_CLAIM_CNT_LAST01Y
2025-08-12,AG1100,Dhruv Arora,F,2000-06-02,ADHAR-3474-7855-6188,LIC/Ka/38190,2025-05-25,2029-02-05,IM,HLT,16,Hindi/English/Kannada,97749805355,dhruv65@example.com,36 Dada Ganj,Upadhyay Chowk,Street,Mysore,Mysore,Karnataka,India,577987,2009-07-06,Urban,Combo,SM1015,458443924803,0,0,0,0,0.0,0,0.0,0.0,0.0,11,76,28,9,65,23,2,11,5,11,64,25,9,54,23,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,6274585.42,57474703.839999996,15119283.53,5539362.65,42165720.15,12543175.59,4209292.63,36768981.9,12037889.669999998,1330070.02,5396738.249999999,505285.92000000004,1.1157795999826021,11,41,20,2,10,2,0.05945945945945946,0.33513513513513515,0.1875,11,62,21,531,531,335,0.27724054018308664,2.1103595792911047,0.9597386804736149,1.0,0.8303571428571429,-100.0,-34.82142857142857,185,185,112,73,112,0.0,0.0,19,27,0.0,73,112,0.0,6910983.15,13069365.49,0.0,116271022.67999999,188436432.75,16.0684462696783,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-08-12,AG1101,Hridaan Ram,M,1995-07-16,UID-827640829517,LIC/Ma/52183,2020-04-15,2028-06-06,IM,LFE,7,Hindi/English/Marathi,98592498444,hridaan20@example.com,68 Dutta Ganj,Goswami,Street,Mumbai,Mumbai,Maharashtra,India,401442,2018-07-11,Rural,Life,SM1018,105424322241,0,0,0,0,0.0,0,0.0,0.0,0.0,11,55,28,9,40,24,2,15,4,9,46,22,7,34,19,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2,11298682.03,40488060.62,15937813.68,6979515.93,26026137.42,10450970.93,4457477.29,16507940.08,8772594.72,2522038.64,9518197.34,1678376.21,0.8335614728503198,11,36,22,2,12,3,0.04477611940298507,0.23383084577114427,0.16806722689075632,9,47,20,597,597,349,0.3448288604857778,1.285843230303346,0.8700123277618356,1.0,0.8416666666666667,-100.0,-31.092436974789916,201,201,119,81,120,0.0,0.0,19,18,0.0,82,119,0.0,8228081.35,12012440.049999999,0.0,128841294.7,196951883.48,7.055441478439425,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-08-12,AG1102,Nirvi Sunder,M,1973-02-04,ADHAR-7529-1655-5864,LIC/Ma/65387,2015-01-14,2027-12-18,IM,GEN,19,Hindi/English/Marathi,99301032108,nirvi22@example.com,65 Bava Marg,Shankar Path,Street,Mumbai,Mumbai,Maharashtra,India,437455,2006-07-09,Urban,Motor,SM1042,514962520137,0,0,0,0,0.0,0,0.0,0.0,0.0,7,56,26,5,42,22,2,14,4,6,47,24,5,35,20,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,4256082.43,28287866.31,13762215.98,3328583.04,19222744.24,10170478.81,2145761.1,11468860.73,9074163.79,1182821.94,7753883.51,1096315.02,0.6252346492871496,4,32,18,1,12,4,0.02926829268292683,0.24390243902439024,0.17037037037037037,6,50,23,622,622,428,0.160536802924523,0.9271085824331392,0.7880585625037863,1.0,0.8880597014925373,-100.0,-48.148148148148145,205,205,135,71,134,0.0,0.0,15,28,0.0,70,135,0.0,7828340.91,12905739.87,0.0,114443706.95,207719303.3,19.06091718001369,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3
2025-08-12,AG1103,Riya Srivastava,F,1999-07-31,ADHAR-4197-2668-7460,LIC/Ta/12843,2023-04-16,2028-10-13,CO,GEN,9,Hindi/English/Tamil,99843295901,riya12@example.com,12- Sheth,Raval Nagar,Street,Chennai,Chennai,Tamil Nadu,India,693556,2015-10-07,Urban,Life,SM1036,854798172125,0,0,0,0,0.0,0,0.0,0.0,0.0,20,64,36,15,55,28,5,9,8,17,55,30,12,47,23,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3,17459996.03,37391913.54,16461596.15,14122617.86,26954832.05,11795224.99,8894575.86,20995264.599999998,9756277.26,5228042.0,5959567.45,2038947.73,1.1379460693220038,19,36,26,5,8,7,0.07729468599033816,0.2560386473429952,0.24615384615384617,16,53,32,581,581,373,0.7916966689731321,1.5110548878588166,1.1110866511340627,1.0,0.8,-100.0,-40.76923076923077,207,207,130,77,130,0.0,0.0,26,23,0.0,77,130,0.0,7222484.02,10615936.19,0.0,116276818.44,181182110.63,9.815195071868583,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-08-12,AG1104,Kavya Dey,M,1971-03-05,VOTER-D259322,LIC/Ma/77028,2025-04-01,2027-07-02,CO,LFE,11,Hindi/English/Marathi,99930193637,kavya15@example.com,98/430- Sheth Street,Gopal Circle,Street,Nagpur,Nagpur,Maharashtra,India,487898,2014-01-31,Rural,Health,SM1006,407556435594,0,0,0,0,0.0,0,0.0,0.0,0.0,4,58,26,2,48,19,2,10,7,4,55,25,2,45,19,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2594675.42,35490291.18,17218559.51,2080025.97,28581178.11,13508571.209999999,1255603.6099999999,22939527.32,7705370.899999999,824422.36,5641650.79,5803200.31,0.9052135275211906,4,34,19,2,10,6,0.022099447513812154,0.27071823204419887,0.1891891891891892,4,49,21,534,534,328,0.10859165961625847,1.4921340452075114,1.114914877739802,1.0,0.8545454545454545,-100.0,-36.93693693693694,181,181,111,71,110,0.0,0.0,16,23,0.0,70,111,0.0,7038329.21,12116235.49,0.0,111079483.25,196350761.06,11.496235455167694,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-08-12,AG1105,Nayantara Baria,M,1989-12-21,ADHAR-7143-4654-7600,LIC/Ka/52644,2023-05-23,2026-09-25,BO,LFE,2,Hindi/English/Kannada,99434571595,nayantara35@example.com,H.No. 696 Mandal Chowk,Dora,Street,Bangalore,Bangalore,Karnataka,India,565720,2022-12-08,Urban,Life,SM1027,868573307561,0,0,0,0,0.0,0,0.0,0.0,0.0,13,52,32,12,38,17,1,14,15,10,50,25,9,36,13,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4,10042168.89,32216233.76,24591941.9,8405806.52,27729944.4,16789818.9,6923845.41,21638154.700000003,12682104.02,1481961.11,6091789.699999999,4107714.88,1.0188220820814116,12,33,20,1,14,12,0.061224489795918366,0.23469387755102042,0.23577235772357724,12,46,29,540,540,329,0.37987310770273813,1.2531647178160532,1.4234284207254433,1.0,0.8536585365853658,-100.0,-40.65040650406504,196,196,123,73,123,0.0,0.0,18,21,0.0,73,123,0.0,10332594.9,11795337.69,0.0,152073103.43,195869859.43,2.64476386036961,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-08-12,AG1106,Amira Jani,F,1987-06-08,ADHAR-8231-3289-8911,LIC/We/57994,2025-02-13,2026-05-13,IM,HLT,9,Hindi/English/Bengali,97936463173,amira44@example.com,H.No. 57 Chopra Ganj,Setty Circle,Street,Howrah,Howrah,West Bengal,India,726924,2016-05-20,Rural,Health,SM1042,686816481294,0,0,0,0,0.0,0,0.0,0.0,0.0,10,62,39,9,48,30,1,14,9,6,53,31,5,42,23,0.0,0.0,0.0,0.0,0.0,0.0,2,5,5,7328827.26,38215070.7,21902469.47,4476484.18,27841021.29,12202671.49,3987128.6199999996,21697433.73,9896434.73,489355.56,6143587.56,2306236.76,0.7877282832875383,8,31,24,1,11,8,0.04285714285714286,0.2571428571428571,0.23529411764705882,9,54,32,594,594,395,0.2083470179503354,1.2957923069133463,0.8590455249989334,1.0,0.8296296296296296,-100.0,-45.588235294117645,210,210,136,75,135,0.0,0.0,23,37,0.0,74,136,0.0,7280794.46,14204918.29,0.0,123585741.79,217906124.39,9.196440793976729,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-08-12,AG1107,Kavya Wadhwa,F,1969-05-04,ADHAR-8852-1837-5800,LIC/Ma/74896,2018-10-27,2028-02-13,MI,LFE,9,Hindi/English/Marathi,98339205155,kavya90@example.com,H.No. 219- Ganesan Ganj,Deshpande Circle,Street,Pune,Pune,Maharashtra,India,479603,2015-12-21,Urban,Life,SM1001,12562199120,0,0,0,0,0.0,0,0.0,0.0,0.0,3,56,28,2,46,20,1,10,8,3,47,23,2,38,17,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,2983671.9299999997,34290583.04,12928649.77,2755628.5599999996,25611750.16,10272526.58,2623257.52,23280240.509999998,7961707.17,132371.04,2331509.65,2310819.41,0.9041872126991496,3,36,20,1,9,6,0.016574585635359115,0.287292817679558,0.1981981981981982,3,52,22,581,581,372,0.16173484267721708,1.503218700424483,1.0476080949957487,1.0,0.8918918918918919,-100.0,-36.93693693693694,181,181,111,70,111,0.0,0.0,12,21,0.0,70,111,0.0,7232244.02,9805696.07,0.0,107505126.42999999,169523442.8,9.609856262833675,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-08-12,AG1108,Riya Bhagat,F,2001-12-03,VOTER-C681285,LIC/Ta/20132,2025-04-15,2029-04-30,MI,GEN,1,Hindi/English/Tamil,98951005527,riya80@example.com,26/394 Dhar Marg,Doshi Chowk,Street,Chennai,Chennai,Tamil Nadu,India,658038,2024-05-31,Urban,Life,SM1034,577730424325,0,0,0,0,0.0,0,0.0,0.0,0.0,6,39,23,4,33,18,2,6,5,4,34,19,2,30,15,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,1970562.72,29597025.740000002,21486964.72,1381994.15,20139602.2,14580765.11,588262.08,17336699.83,11889082.399999999,793732.0700000001,2802902.37,2691682.71,0.6505768533354953,6,27,18,2,4,4,0.031578947368421054,0.1736842105263158,0.17796610169491525,6,33,21,558,558,351,0.06170500712128133,0.899218203760684,0.9908073491245208,1.0,0.864406779661017,-100.0,-38.983050847457626,190,190,118,72,118,0.0,0.0,16,27,0.0,72,118,0.0,7680746.46,14716044.57,0.0,121150761.57,221663621.72,1.1663244353182751,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-08-12,AG1109,Samaira Bala,F,1990-12-11,ADHAR-6701-1625-4802,LIC/Ta/60163,2022-11-18,2027-04-25,BO,LFE,8,Hindi/English/Tamil,98398242471,samaira83@example.com,H.No. 95- Sathe Nagar,Dayal Street,Street,Coimbatore,Coimbatore,Tamil Nadu,India,637084,2017-05-29,Urban,Life,SM1000,738233600329,0,0,0,0,0.0,0,0.0,0.0,0.0,15,61,32,12,49,25,3,12,7,8,55,25,6,44,20,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,3687409.59,32611560.86,16169860.05,1923024.9,24697056.97,11108284.97,1031783.23,19153292.060000002,9062352.32,891241.6699999999,5543764.909999999,2045932.6500000001,0.728286478930322,13,35,22,2,11,5,0.05641025641025641,0.24102564102564103,0.21367521367521367,11,47,25,580,580,342,0.09254890256665244,1.188588623683237,0.9037219105410764,1.0,0.8793103448275862,-100.0,-33.33333333333333,195,195,117,79,116,0.0,0.0,14,29,0.0,78,117,0.0,8486766.25,12291707.040000001,0.0,125837291.08,193033139.38,8.172484599589323,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-08-12,AG1110,Jayesh Arora,F,1966-08-20,UID-246639295048,LIC/We/24517,2018-05-11,2027-09-07,BO,HLT,10,Hindi/English/Bengali,97102428412,jayesh83@example.com,H.No. 99 Agate Path,Dey Road,Street,Kolkata,Kolkata,West Bengal,India,773550,2014-12-07,Rural,Combo,SM1031,496383566783,1,0,0,1,0.011235955056179775,1,1.0,1.0,1.0,16,48,25,10,33,20,6,15,5,13,38,23,7,26,19,1.0,1.0,1.0,1.0,1.0,1.0,3,6,1,10632741.27,26437297.09,16053062.71,7089395.46,18346202.84,12680831.99,4052068.9899999998,10903373.9,10568570.77,3037326.47,7442828.94,2112261.22,0.7639310684319923,14,32,19,6,12,4,0.07446808510638298,0.22340425531914893,0.2,14,42,23,533,533,334,0.3642834475895322,0.9427063363075625,0.9848034213988822,1.0,0.8608695652173913,-100.0,-36.52173913043478,188,188,115,73,115,0.0,0.0,16,30,0.0,73,115,0.0,6584695.7700000005,12876510.9,0.0,105149405.55,208145633.81,10.647501711156742,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2
2025-08-12,AG1111,Rati Sane,M,1969-11-15,VOTER-B114374,LIC/Ta/39868,2017-08-18,2028-05-27,IM,LFE,11,Hindi/English/Tamil,98843054779,rati42@example.com,64- Gera Circle,Tripathi Ganj,Street,Chennai,Chennai,Tamil Nadu,India,610314,2014-01-07,Rural,Life,SM1006,855778587257,0,0,0,0,0.0,0,0.0,0.0,0.0,15,40,43,9,26,28,6,14,15,11,35,38,8,21,25,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1,17183686.51,28807335.48,24266973.93,12755189.209999999,21447165.51,18059427.04,6773029.449999999,12306279.48,10451582.34,5982159.76,9140886.03,7607844.7,0.9066948736666615,15,27,32,3,14,13,0.07,0.18,0.2682926829268293,14,36,33,559,559,346,0.5306438164525316,0.8922490737646617,1.297191730782791,1.0,0.8699186991869918,-100.0,-37.39837398373984,200,200,123,77,123,0.0,0.0,16,22,0.0,77,123,0.0,10115254.37,13921941.23,0.0,159491444.14,219177397.98,11.561943874058864,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-08-12,AG1112,Tejas Aggarwal,F,1994-06-29,UID-646871021866,LIC/De/68128,2017-07-14,2029-06-22,BO,HLT,13,Hindi/English,97903060176,tejas47@example.com,92/398- Majumdar Marg,Jaggi Nagar,Street,New Delhi,New Delhi,Delhi,India,110097,2012-07-18,Urban,Life,SM1001,455781347804,1,1,0,2,0.021505376344086023,1,0.0,1.0,1.0,9,52,32,7,44,19,2,8,13,7,42,29,6,34,18,0.0,1.0,1.0,0.0,1.0,1.0,1,7,1,7332358.03,32670289.88,21230150.3,5610894.359999999,21765832.63,16805025.87,5510743.16,18409343.75,8604176.5,100151.2,3356488.88,8200849.37,0.6839660768816627,8,33,21,1,8,11,0.04090909090909091,0.18636363636363637,0.19708029197080293,9,41,27,663,663,412,0.21024082975802344,0.8155681463419072,1.0260892545450573,1.0,0.8613138686131386,-100.0,-39.416058394160586,220,220,137,83,137,0.0,0.0,19,30,0.0,83,137,0.0,10310195.85,16377742.77,0.0,165933924.58,255489687.78,13.034907597535934,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2
2025-08-12,AG1113,Oorja Barman,F,1966-08-13,VOTER-E185982,LIC/Ka/80176,2022-11-02,2026-01-03,BO,LFE,10,Hindi/English/Kannada,99005610901,oorja99@example.com,18/33- Shah Street,Dyal Zila,Street,Bangalore,Bangalore,Karnataka,India,583489,2015-01-15,Rural,Health,SM1007,994308063118,1,0,0,1,0.012048192771084338,1,0.0,1.0,1.0,15,53,15,14,48,12,1,5,3,14,43,10,13,39,8,0.0,0.0,0.0,0.0,0.0,0.0,1,8,2,13327468.57,30937702.02,21784026.96,9734876.35,22451270.35,10661568.2,8378010.809999999,21270132.25,9467430.74,1356865.54,1181138.1,1194137.46,0.8741825646040701,13,32,12,1,4,2,0.08139534883720931,0.2558139534883721,0.13392857142857142,14,44,15,519,519,326,0.532935436912152,1.2290939445995217,0.8605183123005367,1.0,0.8584070796460177,-100.0,-46.42857142857143,172,172,112,59,113,0.0,0.0,16,21,0.0,60,112,0.0,5876815.81,12389705.19,0.0,100373055.89,198845096.16,10.54072553045859,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2
2025-08-12,AG1114,Elakshi Bhandari,M,1997-12-09,ADHAR-8577-1400-8144,LIC/Ma/34859,2018-09-13,2029-05-04,IM,GEN,16,Hindi/English/Marathi,98884529177,elakshi20@example.com,H.No. 992- Lall Ganj,Kala Chowk,Street,Mumbai,Mumbai,Maharashtra,India,483392,2009-04-22,Rural,Life,SM1042,809838797488,0,0,0,0,0.0,0,0.0,0.0,0.0,10,61,33,6,41,25,4,20,8,8,55,30,5,39,22,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,4656199.11,44008734.589999996,16992879.99,3317727.1300000004,35227095.87,13079947.76,1968636.7300000002,22594387.899999995,9547353.149999999,1349090.4000000001,12632707.969999999,3532594.6099999994,1.0131321110848222,8,39,23,3,16,8,0.04712041884816754,0.2670157068062827,0.224,9,51,28,569,569,375,0.17112160493523776,1.8169418238087243,1.0513329045105047,1.0,0.912,-100.0,-47.199999999999996,191,191,125,66,125,0.0,0.0,11,31,0.0,66,125,0.0,6946825.66,12441299.71,0.0,108478296.28,208225290.2,16.27378507871321,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3
2025-08-12,AG1115,Dhanush Mand,F,1999-04-06,ADHAR-6499-8035-8695,LIC/Ka/59291,2013-09-26,2028-07-26,MI,GEN,14,Hindi/English/Kannada,98856616417,dhanush45@example.com,H.No. 55- Hegde Chowk,Bali Street,Street,Mysore,Mysore,Karnataka,India,566758,2010-10-16,Rural,Health,SM1034,406972769604,0,0,0,0,0.0,0,0.0,0.0,2.0,15,55,14,14,37,12,1,18,2,13,49,13,12,32,11,0.0,0.0,1.0,0.0,0.0,0.5,1,3,0,8152784.92,32536170.39,7508374.95,6108224.29,25145745.31,6239539.87,5813547.76,17903744.21,6059783.5600000005,294676.53,7242001.1,179756.31,0.7567390205588157,11,33,12,1,17,2,0.06382978723404255,0.2393617021276596,0.11570247933884298,12,45,14,566,566,363,0.3456636125585935,1.4229944336790077,0.5015590154388461,1.0,0.9256198347107438,-100.0,-44.62809917355372,188,188,121,67,121,0.0,0.0,9,26,0.0,67,121,0.0,5230716.97,12440290.53,0.0,89355533.61,197647100.42,14.789869952087612,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.5,3
2025-08-12,AG1116,Nitara Bhatti,F,1969-12-29,ADHAR-6877-2517-6553,LIC/We/25772,2020-04-06,2028-11-01,IM,GEN,6,Hindi/English/Bengali,98291761606,nitara95@example.com,30/52- Kulkarni Nagar,Iyengar,Street,Howrah,Howrah,West Bengal,India,733571,2018-11-14,Rural,Combo,SM1041,452441387436,0,0,0,0,0.0,0,1.0,1.0,1.0,17,49,27,9,37,20,8,12,7,14,44,24,7,34,18,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,10650208.08,36145095.35,18176101.03,7305773.86,28797871.88,14280632.31,3984835.8600000003,21945028.0,9411650.760000002,3320938.0,6852843.88,4868981.550000001,0.9065494789361269,15,31,20,7,10,6,0.08205128205128205,0.2153846153846154,0.1984126984126984,16,42,25,582,582,383,0.3489121927155351,1.3753407668700885,0.995395477222757,1.0,0.888,-100.0,-45.23809523809524,195,195,126,70,125,0.0,0.0,14,17,0.0,69,126,0.0,6592025.59,14346691.98,0.0,106087069.05,215902183.16,6.71047227926078,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2
2025-08-12,AG1117,Hazel Baria,F,1991-02-23,ADHAR-7238-8538-5741,LIC/De/73997,2015-01-14,2029-03-25,MI,LFE,17,Hindi/English,99390709161,hazel91@example.com,10- Vala,Biswas Circle,Street,New Delhi,New Delhi,Delhi,India,110090,2008-07-12,Rural,Life,SM1027,483879266451,0,0,0,0,0.0,0,0.0,0.0,1.0,9,46,36,8,37,29,1,9,7,8,42,31,7,33,25,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,6849952.76,26355292.4,21773756.58,5258107.92,21609660.56,15763842.73,4800520.5600000005,16811020.96,13914750.56,457587.36,4798639.600000001,1849092.1700000002,1.1026890885894967,9,30,23,1,9,6,0.03636363636363636,0.21818181818181817,0.24770642201834864,6,36,27,502,502,318,0.32959354221533677,1.3545565588241972,1.6239171647289565,1.0,0.8807339449541285,-100.0,-48.62385321100918,165,165,109,56,109,0.0,0.0,13,25,0.0,56,109,0.0,6246015.05,9707294.85,0.0,92194492.7,163426014.41,17.05133470225873,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1
2025-08-12,AG1118,Samaira Kannan,M,1970-02-02,UID-234571716418,LIC/We/48742,2024-06-09,2026-04-27,CO,LFE,14,Hindi/English/Bengali,98012136438,samaira59@example.com,72/14 Mander Chowk,Bera Marg,Street,Howrah,Howrah,West Bengal,India,729940,2011-07-26,Rural,Health,SM1042,655647261051,1,0,0,1,0.01020408163265306,1,0.0,2.0,2.0,8,63,27,7,43,20,1,20,7,8,56,19,7,39,14,0.0,0.0,0.0,0.0,0.0,0.0,0,4,3,7179922.909999999,51718804.7,23900124.78,6095998.15,33936142.56,15846057.0,1992859.48,23269613.56,8410686.72,4103138.67,10666529.000000002,7435370.279999999,0.9511374707047965,8,39,19,1,17,5,0.03317535545023697,0.24644549763033174,0.192,7,52,24,636,636,382,0.25647568203415316,1.427788377639887,1.1691483524403492,1.0,0.872,-100.0,-31.2,211,211,125,86,125,0.0,0.0,16,27,0.0,86,125,0.0,10214823.95,13553504.11,0.0,164891384.81,206936986.92,14.015058179329227,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.5,1
2025-08-12,AG1119,Lakshay Saran,M,1985-07-27,VOTER-A251949,LIC/Ta/82343,2014-08-16,2030-03-31,IM,GEN,16,Hindi/English/Tamil,99375556106,lakshay77@example.com,H.No. 562 Mangat Circle,Shetty Zila,Street,Madurai,Madurai,Tamil Nadu,India,607539,2009-06-18,Rural,Combo,SM1044,554965421697,0,0,0,0,0.0,0,0.0,0.0,0.0,15,63,23,10,49,19,5,14,4,11,50,16,7,39,14,0.0,0.0,0.0,0.0,0.0,0.0,0,6,5,11414481.72,45327018.6,19385626.56,5081119.4,26075375.64,13575264.93,2483566.13,21578038.369999997,11765650.04,2597553.27,4497337.27,1809614.8900000001,0.7845911730565228,14,32,15,4,11,2,0.05238095238095238,0.24761904761904763,0.16666666666666666,11,52,22,660,660,418,0.22949679960796276,1.17773561037661,0.9465411091849959,1.0,0.8333333333333334,-100.0,-40.909090909090914,210,210,132,78,132,0.0,0.0,22,33,0.0,78,132,0.0,7798291.78,14341970.78,0.0,136198010.33,221571759.68,16.11772758384668,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-08-12,AG1120,Ojas Bala,F,1999-10-10,VOTER-D450755,LIC/De/45294,2024-01-25,2026-09-27,PO,LFE,18,Hindi/English,97432852982,ojas89@example.com,392- Jain Marg,Lalla Street,Street,New Delhi,New Delhi,Delhi,India,110047,2006-10-11,Rural,Combo,SM1004,794401090929,0,0,0,0,0.0,0,0.0,0.0,0.0,9,71,31,7,59,22,2,12,9,9,61,23,7,52,15,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4,6887645.36,35127541.46,22110803.58,6042670.31,27121745.66,17179640.15,2882373.3,22544994.33,9325028.190000001,3160297.01,4576751.33,7854611.96,0.9614124031668222,8,37,25,2,9,8,0.04035874439461883,0.27802690582959644,0.19285714285714287,9,62,27,611,611,399,0.27945768318075537,1.254309736776175,1.3504697895435362,1.0,0.8913043478260869,-100.0,-40.714285714285715,223,223,140,85,138,0.0,0.0,15,26,0.0,83,140,0.0,8901613.03,12721232.48,0.0,144054332.64,193713692.0,18.803559206023273,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
